"","longsite","spp","pres","sitenum","owner","site","habitat","Year","timing"
"348","10_prairie_1950","LILMIC",1,"10","CB","CB10","prairie",1950,"then"
"349","10_prairie_1950","LYSCIL",1,"10","CB","CB10","prairie",1950,"then"
"350","10_prairie_1950","MAISTE",1,"10","CB","CB10","prairie",1950,"then"
"351","10_prairie_1950","MELALB",0,"10","CB","CB10","prairie",1950,"then"
"352","10_prairie_1950","MIRNYC",1,"10","CB","CB10","prairie",1950,"then"
"353","10_prairie_1950","MONFIS",1,"10","CB","CB10","prairie",1950,"then"
"354","10_prairie_1950","MUHSPP",1,"10","CB","CB10","prairie",1950,"then"
"355","10_prairie_1950","NAPDIO",1,"10","CB","CB10","prairie",1950,"then"
"356","10_prairie_1950","NEPCAT",0,"10","CB","CB10","prairie",1950,"then"
"357","10_prairie_1950","OENBIE",1,"10","CB","CB10","prairie",1950,"then"
"358","10_prairie_1950","OXYRIG",1,"10","CB","CB10","prairie",1950,"then"
"359","10_prairie_1950","PARSPP",0,"10","CB","CB10","prairie",1950,"then"
"360","10_prairie_1950","PASSAT",0,"10","CB","CB10","prairie",1950,"then"
"361","10_prairie_1950","PHAARU",0,"10","CB","CB10","prairie",1950,"then"
"362","10_prairie_1950","PHLPAN",0,"10","CB","CB10","prairie",1950,"then"
"363","10_prairie_1950","PHLPIL",1,"10","CB","CB10","prairie",1950,"then"
"364","10_prairie_1950","PHLPRA",0,"10","CB","CB10","prairie",1950,"then"
"365","10_prairie_1950","PHYSPP",1,"10","CB","CB10","prairie",1950,"then"
"366","10_prairie_1950","PLALEU",1,"10","CB","CB10","prairie",1950,"then"
"367","10_prairie_1950","POASPP",0,"10","CB","CB10","prairie",1950,"then"
"368","10_prairie_1950","POLBIF",0,"10","CB","CB10","prairie",1950,"then"
"369","10_prairie_1950","POLREP",1,"10","CB","CB10","prairie",1950,"then"
"370","10_prairie_1950","PRERAC",1,"10","CB","CB10","prairie",1950,"then"
"371","10_prairie_1950","PYCVIR",1,"10","CB","CB10","prairie",1950,"then"
"372","10_prairie_1950","RATPIN",1,"10","CB","CB10","prairie",1950,"then"
"373","10_prairie_1950","RHUGLA",0,"10","CB","CB10","prairie",1950,"then"
"374","10_prairie_1950","ROSSPP",1,"10","CB","CB10","prairie",1950,"then"
"375","10_prairie_1950","RUDHIR",1,"10","CB","CB10","prairie",1950,"then"
"376","10_prairie_1950","RUDSUB",1,"10","CB","CB10","prairie",1950,"then"
"377","10_prairie_1950","RUDTRI",0,"10","CB","CB10","prairie",1950,"then"
"378","10_prairie_1950","RUMCRI",0,"10","CB","CB10","prairie",1950,"then"
"379","10_prairie_1950","SANSPP",1,"10","CB","CB10","prairie",1950,"then"
"380","10_prairie_1950","SAPOFF",0,"10","CB","CB10","prairie",1950,"then"
"381","10_prairie_1950","SILINT",1,"10","CB","CB10","prairie",1950,"then"
"382","10_prairie_1950","SILLAC",1,"10","CB","CB10","prairie",1950,"then"
"383","10_prairie_1950","SILPER",1,"10","CB","CB10","prairie",1950,"then"
"384","10_prairie_1950","SINARV",0,"10","CB","CB10","prairie",1950,"then"
"385","10_prairie_1950","SOLCAN",0,"10","CB","CB10","prairie",1950,"then"
"386","10_prairie_1950","SOLGIG",0,"10","CB","CB10","prairie",1950,"then"
"387","10_prairie_1950","SOLMIS",1,"10","CB","CB10","prairie",1950,"then"
"388","10_prairie_1950","SOLRID",1,"10","CB","CB10","prairie",1950,"then"
"389","10_prairie_1950","SOLRIG",1,"10","CB","CB10","prairie",1950,"then"
"390","10_prairie_1950","SORNUT",1,"10","CB","CB10","prairie",1950,"then"
"391","10_prairie_1950","SPAPEC",1,"10","CB","CB10","prairie",1950,"then"
"392","10_prairie_1950","SPIALB",1,"10","CB","CB10","prairie",1950,"then"
"393","10_prairie_1950","STAPAL",1,"10","CB","CB10","prairie",1950,"then"
"394","10_prairie_1950","SYMERI",0,"10","CB","CB10","prairie",1950,"then"
"395","10_prairie_1950","SYMNOV",1,"10","CB","CB10","prairie",1950,"then"
"396","10_prairie_1950","SYMPIL",0,"10","CB","CB10","prairie",1950,"then"
"397","10_prairie_1950","SYMPRE",1,"10","CB","CB10","prairie",1950,"then"
"398","10_prairie_1950","TAROFF",0,"10","CB","CB10","prairie",1950,"then"
"399","10_prairie_1950","THADAS",1,"10","CB","CB10","prairie",1950,"then"
"400","10_prairie_1950","TOXRAD",1,"10","CB","CB10","prairie",1950,"then"
"401","10_prairie_1950","TRADUB",0,"10","CB","CB10","prairie",1950,"then"
"402","10_prairie_1950","TRAOHI",1,"10","CB","CB10","prairie",1950,"then"
"403","10_prairie_1950","URTDIO",0,"10","CB","CB10","prairie",1950,"then"
"404","10_prairie_1950","VERHAS",1,"10","CB","CB10","prairie",1950,"then"
"405","10_prairie_1950","VERVIR",1,"10","CB","CB10","prairie",1950,"then"
"406","10_prairie_1950","VIOSOR",0,"10","CB","CB10","prairie",1950,"then"
"407","10_prairie_1950","VITRIP",1,"10","CB","CB10","prairie",1950,"then"
"408","10_prairie_1950","ZIZAUR",1,"10","CB","CB10","prairie",1950,"then"
"410","10_prairie_2012","ACENEG",1,"10","CB","CB10","prairie",2012,"now"
"411","10_prairie_2012","ACHMIL",0,"10","CB","CB10","prairie",2012,"now"
"412","10_prairie_2012","AMBART",1,"10","CB","CB10","prairie",2012,"now"
"413","10_prairie_2012","AMBTRI",1,"10","CB","CB10","prairie",2012,"now"
"414","10_prairie_2012","AMPBRA",0,"10","CB","CB10","prairie",2012,"now"
"415","10_prairie_2012","ANDGER",1,"10","CB","CB10","prairie",2012,"now"
"416","10_prairie_2012","ANECAN",1,"10","CB","CB10","prairie",2012,"now"
"417","10_prairie_2012","ANECYL",1,"10","CB","CB10","prairie",2012,"now"
"418","10_prairie_2012","APIAME",0,"10","CB","CB10","prairie",2012,"now"
"419","10_prairie_2012","ARCMIN",1,"10","CB","CB10","prairie",2012,"now"
"420","10_prairie_2012","ARNPLA",0,"10","CB","CB10","prairie",2012,"now"
"421","10_prairie_2012","ARTLUD",0,"10","CB","CB10","prairie",2012,"now"
"422","10_prairie_2012","ARTSER",0,"10","CB","CB10","prairie",2012,"now"
"423","10_prairie_2012","ASCPUR",0,"10","CB","CB10","prairie",2012,"now"
"424","10_prairie_2012","ASCSYR",1,"10","CB","CB10","prairie",2012,"now"
"425","10_prairie_2012","BAPALB",0,"10","CB","CB10","prairie",2012,"now"
"426","10_prairie_2012","BAPBRA",0,"10","CB","CB10","prairie",2012,"now"
"427","10_prairie_2012","BROINE",1,"10","CB","CB10","prairie",2012,"now"
"428","10_prairie_2012","CALCAN",1,"10","CB","CB10","prairie",2012,"now"
"429","10_prairie_2012","CALSEP",1,"10","CB","CB10","prairie",2012,"now"
"430","10_prairie_2012","CHEALB",1,"10","CB","CB10","prairie",2012,"now"
"431","10_prairie_2012","CICINT",1,"10","CB","CB10","prairie",2012,"now"
"432","10_prairie_2012","CIRDIS",1,"10","CB","CB10","prairie",2012,"now"
"433","10_prairie_2012","COMUMB",0,"10","CB","CB10","prairie",2012,"now"
"434","10_prairie_2012","CONCAN",1,"10","CB","CB10","prairie",2012,"now"
"435","10_prairie_2012","CORRAC",0,"10","CB","CB10","prairie",2012,"now"
"436","10_prairie_2012","CRASPP",0,"10","CB","CB10","prairie",2012,"now"
"437","10_prairie_2012","DESCAN",0,"10","CB","CB10","prairie",2012,"now"
"438","10_prairie_2012","DICLEI",0,"10","CB","CB10","prairie",2012,"now"
"439","10_prairie_2012","ELYCAN",1,"10","CB","CB10","prairie",2012,"now"
"440","10_prairie_2012","ELYREP",1,"10","CB","CB10","prairie",2012,"now"
"441","10_prairie_2012","ELYVIR",0,"10","CB","CB10","prairie",2012,"now"
"442","10_prairie_2012","EQUSPP",0,"10","CB","CB10","prairie",2012,"now"
"443","10_prairie_2012","ERISTR",1,"10","CB","CB10","prairie",2012,"now"
"444","10_prairie_2012","ERYYUC",0,"10","CB","CB10","prairie",2012,"now"
"445","10_prairie_2012","EUPCOR",0,"10","CB","CB10","prairie",2012,"now"
"446","10_prairie_2012","FRAVIR",0,"10","CB","CB10","prairie",2012,"now"
"447","10_prairie_2012","GALBOR",1,"10","CB","CB10","prairie",2012,"now"
"448","10_prairie_2012","GAUBIE",1,"10","CB","CB10","prairie",2012,"now"
"449","10_prairie_2012","GENAND",0,"10","CB","CB10","prairie",2012,"now"
"450","10_prairie_2012","GERMAC",1,"10","CB","CB10","prairie",2012,"now"
"451","10_prairie_2012","HELGRO",1,"10","CB","CB10","prairie",2012,"now"
"452","10_prairie_2012","HELHEL",1,"10","CB","CB10","prairie",2012,"now"
"453","10_prairie_2012","HELPAU",0,"10","CB","CB10","prairie",2012,"now"
"454","10_prairie_2012","HELSTR",0,"10","CB","CB10","prairie",2012,"now"
"455","10_prairie_2012","HESMAT",1,"10","CB","CB10","prairie",2012,"now"
"456","10_prairie_2012","HEURIC",1,"10","CB","CB10","prairie",2012,"now"
"457","10_prairie_2012","HYDVIR",1,"10","CB","CB10","prairie",2012,"now"
"458","10_prairie_2012","HYPHIR",0,"10","CB","CB10","prairie",2012,"now"
"459","10_prairie_2012","IRIVIR",0,"10","CB","CB10","prairie",2012,"now"
"460","10_prairie_2012","LACSPP",0,"10","CB","CB10","prairie",2012,"now"
"461","10_prairie_2012","LATVEN",0,"10","CB","CB10","prairie",2012,"now"
"462","10_prairie_2012","LILMIC",0,"10","CB","CB10","prairie",2012,"now"
"463","10_prairie_2012","LYSCIL",0,"10","CB","CB10","prairie",2012,"now"
"464","10_prairie_2012","MAISTE",0,"10","CB","CB10","prairie",2012,"now"
"465","10_prairie_2012","MELALB",1,"10","CB","CB10","prairie",2012,"now"
"466","10_prairie_2012","MIRNYC",0,"10","CB","CB10","prairie",2012,"now"
"467","10_prairie_2012","MONFIS",0,"10","CB","CB10","prairie",2012,"now"
"468","10_prairie_2012","MUHSPP",0,"10","CB","CB10","prairie",2012,"now"
"469","10_prairie_2012","NAPDIO",1,"10","CB","CB10","prairie",2012,"now"
"470","10_prairie_2012","NEPCAT",1,"10","CB","CB10","prairie",2012,"now"
"471","10_prairie_2012","OENBIE",1,"10","CB","CB10","prairie",2012,"now"
"472","10_prairie_2012","OXYRIG",0,"10","CB","CB10","prairie",2012,"now"
"473","10_prairie_2012","PARSPP",1,"10","CB","CB10","prairie",2012,"now"
"474","10_prairie_2012","PASSAT",1,"10","CB","CB10","prairie",2012,"now"
"475","10_prairie_2012","PHAARU",1,"10","CB","CB10","prairie",2012,"now"
"476","10_prairie_2012","PHLPAN",1,"10","CB","CB10","prairie",2012,"now"
"477","10_prairie_2012","PHLPIL",0,"10","CB","CB10","prairie",2012,"now"
"478","10_prairie_2012","PHLPRA",1,"10","CB","CB10","prairie",2012,"now"
"479","10_prairie_2012","PHYSPP",1,"10","CB","CB10","prairie",2012,"now"
"480","10_prairie_2012","PLALEU",0,"10","CB","CB10","prairie",2012,"now"
"481","10_prairie_2012","POASPP",1,"10","CB","CB10","prairie",2012,"now"
"482","10_prairie_2012","POLBIF",0,"10","CB","CB10","prairie",2012,"now"
"483","10_prairie_2012","POLREP",0,"10","CB","CB10","prairie",2012,"now"
"484","10_prairie_2012","PRERAC",0,"10","CB","CB10","prairie",2012,"now"
"485","10_prairie_2012","PYCVIR",0,"10","CB","CB10","prairie",2012,"now"
"486","10_prairie_2012","RATPIN",1,"10","CB","CB10","prairie",2012,"now"
"487","10_prairie_2012","RHUGLA",1,"10","CB","CB10","prairie",2012,"now"
"488","10_prairie_2012","ROSSPP",1,"10","CB","CB10","prairie",2012,"now"
"489","10_prairie_2012","RUDHIR",0,"10","CB","CB10","prairie",2012,"now"
"490","10_prairie_2012","RUDSUB",0,"10","CB","CB10","prairie",2012,"now"
"491","10_prairie_2012","RUDTRI",1,"10","CB","CB10","prairie",2012,"now"
"492","10_prairie_2012","RUMCRI",1,"10","CB","CB10","prairie",2012,"now"
"493","10_prairie_2012","SANSPP",0,"10","CB","CB10","prairie",2012,"now"
"494","10_prairie_2012","SAPOFF",1,"10","CB","CB10","prairie",2012,"now"
"495","10_prairie_2012","SILINT",0,"10","CB","CB10","prairie",2012,"now"
"496","10_prairie_2012","SILLAC",0,"10","CB","CB10","prairie",2012,"now"
"497","10_prairie_2012","SILPER",1,"10","CB","CB10","prairie",2012,"now"
"498","10_prairie_2012","SINARV",1,"10","CB","CB10","prairie",2012,"now"
"499","10_prairie_2012","SOLCAN",1,"10","CB","CB10","prairie",2012,"now"
"500","10_prairie_2012","SOLGIG",0,"10","CB","CB10","prairie",2012,"now"
"501","10_prairie_2012","SOLMIS",0,"10","CB","CB10","prairie",2012,"now"
"502","10_prairie_2012","SOLRID",0,"10","CB","CB10","prairie",2012,"now"
"503","10_prairie_2012","SOLRIG",0,"10","CB","CB10","prairie",2012,"now"
"504","10_prairie_2012","SORNUT",0,"10","CB","CB10","prairie",2012,"now"
"505","10_prairie_2012","SPAPEC",1,"10","CB","CB10","prairie",2012,"now"
"506","10_prairie_2012","SPIALB",0,"10","CB","CB10","prairie",2012,"now"
"507","10_prairie_2012","STAPAL",0,"10","CB","CB10","prairie",2012,"now"
"508","10_prairie_2012","SYMERI",0,"10","CB","CB10","prairie",2012,"now"
"509","10_prairie_2012","SYMNOV",0,"10","CB","CB10","prairie",2012,"now"
"510","10_prairie_2012","SYMPIL",1,"10","CB","CB10","prairie",2012,"now"
"511","10_prairie_2012","SYMPRE",0,"10","CB","CB10","prairie",2012,"now"
"512","10_prairie_2012","TAROFF",1,"10","CB","CB10","prairie",2012,"now"
"513","10_prairie_2012","THADAS",1,"10","CB","CB10","prairie",2012,"now"
"514","10_prairie_2012","TOXRAD",0,"10","CB","CB10","prairie",2012,"now"
"515","10_prairie_2012","TRADUB",1,"10","CB","CB10","prairie",2012,"now"
"516","10_prairie_2012","TRAOHI",1,"10","CB","CB10","prairie",2012,"now"
"517","10_prairie_2012","URTDIO",1,"10","CB","CB10","prairie",2012,"now"
"518","10_prairie_2012","VERHAS",0,"10","CB","CB10","prairie",2012,"now"
"519","10_prairie_2012","VERVIR",1,"10","CB","CB10","prairie",2012,"now"
"520","10_prairie_2012","VIOSOR",1,"10","CB","CB10","prairie",2012,"now"
"521","10_prairie_2012","VITRIP",1,"10","CB","CB10","prairie",2012,"now"
"522","10_prairie_2012","ZIZAUR",0,"10","CB","CB10","prairie",2012,"now"
"524","102_prairie_1950","ACENEG",0,"102","CB","CB102","prairie",1950,"then"
"525","102_prairie_1950","ACHMIL",0,"102","CB","CB102","prairie",1950,"then"
"526","102_prairie_1950","ALLPET",0,"102","CB","CB102","prairie",1950,"then"
"527","102_prairie_1950","AMBART",0,"102","CB","CB102","prairie",1950,"then"
"528","102_prairie_1950","AMOCAN",1,"102","CB","CB102","prairie",1950,"then"
"529","102_prairie_1950","ANDGER",1,"102","CB","CB102","prairie",1950,"then"
"530","102_prairie_1950","ANECAN",0,"102","CB","CB102","prairie",1950,"then"
"531","102_prairie_1950","ANECYL",1,"102","CB","CB102","prairie",1950,"then"
"532","102_prairie_1950","APOAND",1,"102","CB","CB102","prairie",1950,"then"
"533","102_prairie_1950","ARTLUD",0,"102","CB","CB102","prairie",1950,"then"
"534","102_prairie_1950","ASCSYR",1,"102","CB","CB102","prairie",1950,"then"
"535","102_prairie_1950","ASCVER",1,"102","CB","CB102","prairie",1950,"then"
"536","102_prairie_1950","BAPBRA",1,"102","CB","CB102","prairie",1950,"then"
"537","102_prairie_1950","BROINE",0,"102","CB","CB102","prairie",1950,"then"
"538","102_prairie_1950","CALCAN",0,"102","CB","CB102","prairie",1950,"then"
"539","102_prairie_1950","CARSPP",0,"102","CB","CB102","prairie",1950,"then"
"540","102_prairie_1950","CEAAME",1,"102","CB","CB102","prairie",1950,"then"
"541","102_prairie_1950","CERNUT",0,"102","CB","CB102","prairie",1950,"then"
"542","102_prairie_1950","CIRDIS",1,"102","CB","CB102","prairie",1950,"then"
"543","102_prairie_1950","CORPAL",1,"102","CB","CB102","prairie",1950,"then"
"544","102_prairie_1950","CORRAC",1,"102","CB","CB102","prairie",1950,"then"
"545","102_prairie_1950","DAUCAR",0,"102","CB","CB102","prairie",1950,"then"
"546","102_prairie_1950","DESILL",1,"102","CB","CB102","prairie",1950,"then"
"547","102_prairie_1950","DICLEI",1,"102","CB","CB102","prairie",1950,"then"
"548","102_prairie_1950","DODMEA",1,"102","CB","CB102","prairie",1950,"then"
"549","102_prairie_1950","DRYARG",1,"102","CB","CB102","prairie",1950,"then"
"550","102_prairie_1950","ELYCAN",0,"102","CB","CB102","prairie",1950,"then"
"551","102_prairie_1950","EQUSPP",1,"102","CB","CB102","prairie",1950,"then"
"552","102_prairie_1950","ERISTR",0,"102","CB","CB102","prairie",1950,"then"
"553","102_prairie_1950","ERYYUC",1,"102","CB","CB102","prairie",1950,"then"
"554","102_prairie_1950","EUPCOR",1,"102","CB","CB102","prairie",1950,"then"
"555","102_prairie_1950","EUTGRA",0,"102","CB","CB102","prairie",1950,"then"
"556","102_prairie_1950","FRAVIR",1,"102","CB","CB102","prairie",1950,"then"
"557","102_prairie_1950","GALBOR",1,"102","CB","CB102","prairie",1950,"then"
"558","102_prairie_1950","GERMAC",1,"102","CB","CB102","prairie",1950,"then"
"559","102_prairie_1950","GEUTRI",1,"102","CB","CB102","prairie",1950,"then"
"560","102_prairie_1950","HELGRO",0,"102","CB","CB102","prairie",1950,"then"
"561","102_prairie_1950","HELOCC",1,"102","CB","CB102","prairie",1950,"then"
"562","102_prairie_1950","HELSTR",0,"102","CB","CB102","prairie",1950,"then"
"563","102_prairie_1950","HESMAT",0,"102","CB","CB102","prairie",1950,"then"
"564","102_prairie_1950","HESSPA",1,"102","CB","CB102","prairie",1950,"then"
"565","102_prairie_1950","HEURIC",1,"102","CB","CB102","prairie",1950,"then"
"566","102_prairie_1950","IRIVIR",0,"102","CB","CB102","prairie",1950,"then"
"567","102_prairie_1950","JUNVIR",0,"102","CB","CB102","prairie",1950,"then"
"568","102_prairie_1950","LATPAL",0,"102","CB","CB102","prairie",1950,"then"
"569","102_prairie_1950","LATVEN",1,"102","CB","CB102","prairie",1950,"then"
"570","102_prairie_1950","LESCAP",1,"102","CB","CB102","prairie",1950,"then"
"571","102_prairie_1950","LIAASP",1,"102","CB","CB102","prairie",1950,"then"
"572","102_prairie_1950","LITCAN",0,"102","CB","CB102","prairie",1950,"then"
"573","102_prairie_1950","LONMAA",0,"102","CB","CB102","prairie",1950,"then"
"574","102_prairie_1950","LOTCOR",0,"102","CB","CB102","prairie",1950,"then"
"575","102_prairie_1950","LYSLAN",1,"102","CB","CB102","prairie",1950,"then"
"576","102_prairie_1950","MAISTE",0,"102","CB","CB102","prairie",1950,"then"
"577","102_prairie_1950","MELOFF",0,"102","CB","CB102","prairie",1950,"then"
"578","102_prairie_1950","MIRNYC",0,"102","CB","CB102","prairie",1950,"then"
"579","102_prairie_1950","MONFIS",1,"102","CB","CB102","prairie",1950,"then"
"580","102_prairie_1950","OENBIE",1,"102","CB","CB102","prairie",1950,"then"
"581","102_prairie_1950","OXYRIG",0,"102","CB","CB102","prairie",1950,"then"
"582","102_prairie_1950","PACPAU",0,"102","CB","CB102","prairie",1950,"then"
"583","102_prairie_1950","PARSPP",1,"102","CB","CB102","prairie",1950,"then"
"584","102_prairie_1950","PASSAT",0,"102","CB","CB102","prairie",1950,"then"
"585","102_prairie_1950","PHAARU",0,"102","CB","CB102","prairie",1950,"then"
"586","102_prairie_1950","PHYSPP",1,"102","CB","CB102","prairie",1950,"then"
"587","102_prairie_1950","PLALAN",0,"102","CB","CB102","prairie",1950,"then"
"588","102_prairie_1950","POASPP",0,"102","CB","CB102","prairie",1950,"then"
"589","102_prairie_1950","POLBIF",1,"102","CB","CB102","prairie",1950,"then"
"590","102_prairie_1950","POPTRE",0,"102","CB","CB102","prairie",1950,"then"
"591","102_prairie_1950","PRUVUL",0,"102","CB","CB102","prairie",1950,"then"
"592","102_prairie_1950","PYCVIR",1,"102","CB","CB102","prairie",1950,"then"
"593","102_prairie_1950","QUEMAC",1,"102","CB","CB102","prairie",1950,"then"
"594","102_prairie_1950","RATPIN",1,"102","CB","CB102","prairie",1950,"then"
"595","102_prairie_1950","RHUGLA",0,"102","CB","CB102","prairie",1950,"then"
"596","102_prairie_1950","ROSSPP",1,"102","CB","CB102","prairie",1950,"then"
"597","102_prairie_1950","RUBSPP",0,"102","CB","CB102","prairie",1950,"then"
"598","102_prairie_1950","RUDHIR",1,"102","CB","CB102","prairie",1950,"then"
"599","102_prairie_1950","RUMCRI",0,"102","CB","CB102","prairie",1950,"then"
"600","102_prairie_1950","SALHUM",1,"102","CB","CB102","prairie",1950,"then"
"601","102_prairie_1950","SCRLAN",1,"102","CB","CB102","prairie",1950,"then"
"602","102_prairie_1950","SILINT",1,"102","CB","CB102","prairie",1950,"then"
"603","102_prairie_1950","SILLAC",1,"102","CB","CB102","prairie",1950,"then"
"604","102_prairie_1950","SOLCAN",0,"102","CB","CB102","prairie",1950,"then"
"605","102_prairie_1950","SOLDUL",0,"102","CB","CB102","prairie",1950,"then"
"606","102_prairie_1950","SOLNEM",0,"102","CB","CB102","prairie",1950,"then"
"607","102_prairie_1950","SOLRID",0,"102","CB","CB102","prairie",1950,"then"
"608","102_prairie_1950","SOLRIG",1,"102","CB","CB102","prairie",1950,"then"
"609","102_prairie_1950","SORNUT",0,"102","CB","CB102","prairie",1950,"then"
"610","102_prairie_1950","SPAPEC",0,"102","CB","CB102","prairie",1950,"then"
"611","102_prairie_1950","SPIALB",1,"102","CB","CB102","prairie",1950,"then"
"612","102_prairie_1950","SPOHET",1,"102","CB","CB102","prairie",1950,"then"
"613","102_prairie_1950","STAPAL",1,"102","CB","CB102","prairie",1950,"then"
"614","102_prairie_1950","SYMERI",1,"102","CB","CB102","prairie",1950,"then"
"615","102_prairie_1950","SYMLAE",1,"102","CB","CB102","prairie",1950,"then"
"616","102_prairie_1950","TAROFF",0,"102","CB","CB102","prairie",1950,"then"
"617","102_prairie_1950","THADAS",0,"102","CB","CB102","prairie",1950,"then"
"618","102_prairie_1950","TORJAP",0,"102","CB","CB102","prairie",1950,"then"
"619","102_prairie_1950","TRADUB",0,"102","CB","CB102","prairie",1950,"then"
"620","102_prairie_1950","TRAOHI",1,"102","CB","CB102","prairie",1950,"then"
"621","102_prairie_1950","VERVIR",0,"102","CB","CB102","prairie",1950,"then"
"622","102_prairie_1950","VICAME",1,"102","CB","CB102","prairie",1950,"then"
"623","102_prairie_1950","VIOSOR",0,"102","CB","CB102","prairie",1950,"then"
"624","102_prairie_1950","VITRIP",0,"102","CB","CB102","prairie",1950,"then"
"625","102_prairie_1950","ZIZAUR",1,"102","CB","CB102","prairie",1950,"then"
"627","102_prairie_2012","ACENEG",0,"102","CB","CB102","prairie",2012,"now"
