"","spp","site","extinct"
"2621","MIRNYC","CB9",1
"2622","MOELAT","CB1148",1
"2623","MONFIS","CB10",1
"2624","MONFIS","CB102",0
"2625","MONFIS","CB103",1
"2626","MONFIS","CB107",1
"2627","MONFIS","CB109",1
"2628","MONFIS","CB11",1
"2629","MONFIS","CB111",0
"2630","MONFIS","CB1146",1
"2631","MONFIS","CB1148",1
"2632","MONFIS","CB115",1
"2633","MONFIS","CB1157",1
"2634","MONFIS","CB1162",1
"2635","MONFIS","CB1163",0
"2636","MONFIS","CB1165",1
"2637","MONFIS","CB1166",1
"2638","MONFIS","CB117",0
"2639","MONFIS","CB1187",0
"2640","MONFIS","CB1188",1
"2641","MONFIS","CB1189",1
"2642","MONFIS","CB1194",1
"2643","MONFIS","CB120",0
"2644","MONFIS","CB1206",1
"2645","MONFIS","CB121",0
"2646","MONFIS","CB13",1
"2647","MONFIS","CB14",0
"2648","MONFIS","CB15",0
"2649","MONFIS","CB16",0
"2650","MONFIS","CB170",1
"2651","MONFIS","CB18",0
"2652","MONFIS","CB199",1
"2653","MONFIS","CB2",1
"2654","MONFIS","CB20",1
"2655","MONFIS","CB22",0
"2656","MONFIS","CB26",0
"2657","MONFIS","CB27",0
"2658","MONFIS","CB30",0
"2659","MONFIS","CB35",1
"2660","MONFIS","CB37",1
"2661","MONFIS","CB5",0
"2662","MONFIS","CB51",0
"2663","MONFIS","CB52",0
"2664","MONFIS","CB53",0
"2665","MONFIS","CB54",0
"2666","MONFIS","CB55",0
"2667","MONFIS","CB56",0
"2668","MONFIS","CB58",0
"2669","MONFIS","CB6",0
"2670","MONFIS","CB62",1
"2671","MONFIS","CB64",1
"2672","MONFIS","CB68",1
"2673","MONFIS","CB69",0
"2674","MONFIS","CB7",0
"2675","MONFIS","CB75",1
"2676","MONFIS","CB76",0
"2677","MONFIS","CB80",0
"2678","MONFIS","CB89",1
"2679","MONFIS","CB9",0
"2680","MONFIS","CB98",0
"2681","MONFIS","W30",1
"2682","MONFIS","W45",0
"2683","MONFIS","W58",0
"2684","MONPUN","CB107",1
"2685","MONPUN","CB1157",1
"2686","MONPUN","CB57",0
"2687","MONUNI","CB1187",1
"2688","MUHCUS","CB1190",1
"2689","MUHFRO","CB1163",1
"2690","MUHRAC","CB1147",1
"2691","MUHSPP","CB10",1
"2692","MUHSPP","CB109",1
"2693","MUHSPP","CB115",1
"2694","MUHSPP","CB15",1
"2695","MUHSPP","CB16",1
"2696","MUHSPP","CB165",1
"2697","MUHSPP","CB179",1
"2698","MUHSPP","CB56",1
"2699","MUHSPP","CB6",1
"2700","MUHSPP","CB68",1
"2701","MUHSPP","CB75",1
"2702","MUHSPP","CB76",0
"2703","MUHSPP","CB9",1
"2704","NAPDIO","CB10",0
"2705","NAPDIO","CB75",0
"2706","OENBIE","CB10",0
"2707","OENBIE","CB102",1
"2708","OENBIE","CB105",1
"2709","OENBIE","CB107",0
"2710","OENBIE","CB109",1
"2711","OENBIE","CB111",1
"2712","OENBIE","CB1147",1
"2713","OENBIE","CB115",0
"2714","OENBIE","CB1157",1
"2715","OENBIE","CB117",0
"2716","OENBIE","CB118",1
"2717","OENBIE","CB120",0
"2718","OENBIE","CB121",0
"2719","OENBIE","CB13",1
"2720","OENBIE","CB15",0
"2721","OENBIE","CB170",0
"2722","OENBIE","CB18",0
"2723","OENBIE","CB22",1
"2724","OENBIE","CB26",1
"2725","OENBIE","CB27",0
"2726","OENBIE","CB30",0
"2727","OENBIE","CB35",1
"2728","OENBIE","CB37",0
"2729","OENBIE","CB56",0
"2730","OENBIE","CB62",1
"2731","OENBIE","CB64",1
"2732","OENBIE","CB66",0
"2733","OENBIE","CB68",1
"2734","OENBIE","CB74",1
"2735","OENBIE","CB75",1
"2736","OENBIE","CB9",0
"2737","OENBIE","CB98",0
"2738","OENPER","CB52",1
"2739","OENRHO","CB105",1
"2740","OENRHO","CB107",1
"2741","OENRHO","CB66",1
"2742","ONOSEN","CB179",1
"2743","ONOSEN","CB6",1
"2744","OPUHUM","CB1157",1
"2745","OPUHUM","CB1160",1
"2746","OPUHUM","CB1166",1
"2747","OROFAS","CB27",1
"2748","OROUNI","CB1148",1
"2749","OXAVIO","CB1",1
"2750","OXAVIO","CB1145",1
"2751","OXAVIO","CB1165",1
"2752","OXAVIO","CB13",1
"2753","OXAVIO","CB14",1
"2754","OXAVIO","CB15",1
"2755","OXAVIO","CB170",1
"2756","OXAVIO","CB26",1
"2757","OXAVIO","CB27",1
"2758","OXAVIO","CB50",1
"2759","OXAVIO","CB66",1
"2760","OXAVIO","CB71",1
"2761","OXAVIO","CB73",1
"2762","OXAVIO","CB76",0
"2763","OXAVIO","CB80",1
"2764","OXAVIO","CB9",0
"2765","OXYRIG","CB10",1
"2766","OXYRIG","CB1146",1
"2767","OXYRIG","CB117",1
"2768","OXYRIG","CB13",1
"2769","OXYRIG","CB16",1
"2770","OXYRIG","CB179",0
"2771","OXYRIG","CB2",1
"2772","OXYRIG","CB52",1
"2773","OXYRIG","CB53",1
"2774","OXYRIG","CB55",1
"2775","OXYRIG","CB6",1
"2776","OXYRIG","CB64",1
"2777","OXYRIG","CB71",1
"2778","OXYRIG","CB75",0
"2779","OXYRIG","CB98",0
"2780","PACAUR","CB98",1
"2781","PACPAU","CB120",1
"2782","PANTRI","CB1147",1
"2783","PANVIR","CB115",0
"2784","PANVIR","CB12",1
"2785","PANVIR","CB14",1
"2786","PANVIR","CB15",1
"2787","PANVIR","CB16",0
"2788","PANVIR","CB2",1
"2789","PANVIR","CB26",1
"2790","PANVIR","CB53",0
"2791","PANVIR","CB54",0
"2792","PANVIR","CB56",0
"2793","PANVIR","CB58",1
"2794","PANVIR","W49",0
"2795","PANVIR","W52",0
"2796","PANVIR","W56",1
"2797","PARGLA","CB75",1
"2798","PARINT","CB11",1
"2799","PARINT","CB115",1
"2800","PARINT","CB16",1
"2801","PARINT","CB21",1
"2802","PARINT","CB66",1
"2803","PARINT","CB74",1
"2804","PARINT","W10",1
"2805","PARINT","W45",1
"2806","PARINT","W51",1
"2807","PARINT","W56",0
"2808","PARPEN","CB1165",1
"2809","PARQUI","CB1148",0
"2810","PARQUI","CB1157",0
"2811","PARQUI","CB1160",0
"2812","PARQUI","CB1165",0
"2813","PARQUI","CB1187",0
"2814","PARQUI","CB1188",0
"2815","PARQUI","CB1189",0
"2816","PARQUI","CB1190",0
"2817","PARQUI","CB1206",0
"2818","PARQUI","W20",1
"2819","PARSPP","CB102",0
"2820","PARSPP","CB103",0
"2821","PARSPP","CB107",0
"2822","PARSPP","CB13",0
"2823","PARSPP","CB14",0
"2824","PARSPP","CB16",0
"2825","PARSPP","CB21",0
"2826","PARSPP","CB26",0
"2827","PARSPP","CB74",0
"2828","PEDARG","CB12",1
"2829","PEDARG","CB57",1
"2830","PEDARG","CB62",1
"2831","PEDARG","CB76",1
"2832","PEDCAN","CB11",1
"2833","PEDCAN","CB1146",1
"2834","PEDCAN","CB1148",1
"2835","PEDCAN","CB1157",1
"2836","PEDCAN","CB121",0
"2837","PEDCAN","CB15",1
"2838","PEDCAN","CB165",1
"2839","PEDCAN","CB179",1
"2840","PEDCAN","CB52",1
"2841","PEDCAN","CB6",1
"2842","PEDCAN","CB74",1
"2843","PEDCAN","CB75",1
"2844","PEDCAN","CB76",0
"2845","PEDCAN","CB9",0
"2846","PEDLAN","CB5",1
"2847","PEDLAN","CB52",1
"2848","PEDLAN","CB6",1
"2849","PEDLAN","CB75",1
"2850","PELATR","CB1148",1
"2851","PHAARU","CB165",0
"2852","PHERUG","CB1147",1
"2853","PHLPIL","CB10",1
"2854","PHLPIL","CB103",1
"2855","PHLPIL","CB1146",1
"2856","PHLPIL","CB1148",1
"2857","PHLPIL","CB115",1
"2858","PHLPIL","CB1162",1
"2859","PHLPIL","CB1163",1
"2860","PHLPIL","CB1189",1
"2861","PHLPIL","CB1194",1
"2862","PHLPIL","CB14",1
"2863","PHLPIL","CB15",1
"2864","PHLPIL","CB16",1
"2865","PHLPIL","CB165",1
"2866","PHLPIL","CB170",1
"2867","PHLPIL","CB199",1
"2868","PHLPIL","CB2",1
"2869","PHLPIL","CB26",1
"2870","PHLPIL","CB27",1
"2871","PHLPIL","CB30",0
"2872","PHLPIL","CB5",1
"2873","PHLPIL","CB50",1
"2874","PHLPIL","CB51",1
"2875","PHLPIL","CB52",0
"2876","PHLPIL","CB53",0
"2877","PHLPIL","CB6",1
"2878","PHLPIL","CB64",1
"2879","PHLPIL","CB66",1
"2880","PHLPIL","CB71",1
"2881","PHLPIL","CB76",0
"2882","PHLPIL","CB80",1
"2883","PHLPIL","CB9",0
"2884","PHLPIL","CB98",0
"2885","PHLPIL","W41",1
"2886","PHLPIL","W45",0
"2887","PHLPIL","W51",0
"2888","PHLPIL","W52",1
"2889","PHLPIL","W56",0
"2890","PHLPIL","W58",1
"2891","PHLPIL","W8",0
"2892","PHRLEP","CB1148",0
"2893","PHRLEP","CB1189",0
"2894","PHRLEP","CB1206",1
"2895","PHYSPP","CB10",0
"2896","PHYSPP","CB102",1
"2897","PHYSPP","CB103",1
"2898","PHYSPP","CB105",1
"2899","PHYSPP","CB107",0
"2900","PHYSPP","CB109",1
"2901","PHYSPP","CB111",1
"2902","PHYSPP","CB115",1
"2903","PHYSPP","CB117",0
"2904","PHYSPP","CB118",1
"2905","PHYSPP","CB12",0
"2906","PHYSPP","CB120",0
"2907","PHYSPP","CB121",0
"2908","PHYSPP","CB14",0
"2909","PHYSPP","CB15",1
"2910","PHYSPP","CB174",0
"2911","PHYSPP","CB175",1
"2912","PHYSPP","CB18",1
"2913","PHYSPP","CB20",1
"2914","PHYSPP","CB200",1
"2915","PHYSPP","CB21",0
"2916","PHYSPP","CB22",0
"2917","PHYSPP","CB26",1
"2918","PHYSPP","CB27",1
"2919","PHYSPP","CB30",0
"2920","PHYSPP","CB35",0
"2921","PHYSPP","CB50",0
"2922","PHYSPP","CB51",0
"2923","PHYSPP","CB55",0
"2924","PHYSPP","CB56",0
"2925","PHYSPP","CB57",0
"2926","PHYSPP","CB58",1
"2927","PHYSPP","CB62",1
"2928","PHYSPP","CB64",1
"2929","PHYSPP","CB66",1
"2930","PHYSPP","CB68",1
"2931","PHYSPP","CB7",1
"2932","PHYSPP","CB74",1
"2933","PHYSPP","CB76",0
"2934","PHYSPP","CB80",0
"2935","PHYSPP","CB86",1
"2936","PHYSPP","CB89",0
"2937","PHYSPP","CB9",0
"2938","PHYVIR","CB1145",1
"2939","PHYVIR","CB1147",1
"2940","PHYVIR","CB1160",1
"2941","PHYVIR","CB1162",1
"2942","PHYVIR","CB1163",1
"2943","PHYVIR","CB1190",1
"2944","PHYVIR","CB1194",1
"2945","PHYVIR","W10",1
"2946","PHYVIR","W30",1
"2947","PHYVIR","W8",0
"2948","PLALEU","CB10",1
"2949","PLALEU","CB199",1
"2950","PLALEU","CB52",1
"2951","PLALEU","CB6",1
"2952","PLARUG","CB30",0
"2953","POACOM","CB1145",1
"2954","POACOM","CB1146",1
"2955","POACOM","CB1148",1
"2956","POACOM","CB1157",1
"2957","POAPRA","CB1145",1
"2958","POAPRA","CB1146",1
"2959","POAPRA","CB1147",0
"2960","POAPRA","CB1148",1
"2961","POAPRA","CB1157",1
"2962","POAPRA","CB1160",1
"2963","POAPRA","CB1163",1
"2964","POAPRA","CB1187",1
"2965","POAPRA","CB1188",1
"2966","POAPRA","CB1189",1
"2967","POAPRA","CB1190",1
"2968","POAPRA","CB1194",1
"2969","POLBIF","CB102",1
"2970","POLBIF","CB105",1
"2971","POLBIF","CB107",0
"2972","POLBIF","CB111",0
"2973","POLBIF","CB1145",0
"2974","POLBIF","CB1146",0
"2975","POLBIF","CB1160",0
"2976","POLBIF","CB1162",1
"2977","POLBIF","CB1165",1
"2978","POLBIF","CB117",0
"2979","POLBIF","CB1187",0
"2980","POLBIF","CB1189",1
"2981","POLBIF","CB1190",1
"2982","POLBIF","CB1206",0
"2983","POLBIF","CB13",0
"2984","POLBIF","CB14",0
"2985","POLBIF","CB15",0
"2986","POLBIF","CB170",0
"2987","POLBIF","CB199",0
"2988","POLBIF","CB26",0
"2989","POLBIF","CB62",0
"2990","POLBIF","CB64",0
"2991","POLBIF","CB66",1
"2992","POLBIF","CB69",0
"2993","POLBIF","CB71",0
"2994","POLBIF","CB75",1
"2995","POLBIF","CB76",0
"2996","POLBIF","CB9",0
"2997","POLNUT","CB1",1
"2998","POLNUT","CB14",1
"2999","POLNUT","CB16",1
"3000","POLNUT","CB2",1
"3001","POLNUT","CB20",1
"3002","POLNUT","CB51",1
"3003","POLPOL","CB105",1
"3004","POLPOL","CB1147",1
"3005","POLPOL","CB1160",1
"3006","POLPOL","CB12",1
"3007","POLPOL","CB174",1
"3008","POLPOL","CB175",1
"3009","POLPUB","CB1146",1
"3010","POLREP","CB10",1
"3011","POLREP","CB13",1
"3012","POLREP","CB52",1
"3013","POLREP","CB6",1
"3014","POLSAN","CB105",1
"3015","POLSAN","CB115",1
"3016","POLSAN","CB1165",1
"3017","POLSAN","CB2",1
"3018","POLSAN","CB75",1
"3019","POLSEN","CB118",1
"3020","POLSEN","CB13",1
"3021","POLSEN","CB16",1
"3022","POLSEN","CB20",1
"3023","POLSEN","CB51",1
"3024","POLSEN","CB6",1
"3025","POLSEN","CB71",1
"3026","POLSEN","CB73",1
"3027","POLSEN","CB76",0
"3028","POLSEN","CB98",0
"3029","POLSEN","W10",1
"3030","POLSEN","W45",1
"3031","POLSEN","W51",1
"3032","POLSEN","W52",1
"3033","POLSEN","W8",0
"3034","POPTRE","CB111",1
"3035","POPTRE","CB1145",1
"3036","POPTRE","CB115",0
"3037","POPTRE","CB14",1
"3038","POPTRE","CB27",1
"3039","POPTRE","CB6",1
"3040","POPTRE","CB74",1
"3041","POPTRE","CB76",0
"3042","POPTRE","CB86",0
"3043","POTCAN","CB14",1
"3044","POTCAN","CB15",1
"3045","POTCAN","CB27",1
"3046","POTCAN","CB50",1
"3047","POTCAN","CB51",1
"3048","POTCAN","CB52",0
"3049","POTCAN","CB6",1
"3050","POTCAN","CB64",1
"3051","POTCAN","CB7",1
"3052","POTCAN","W10",1
"3053","POTCAN","W30",1
"3054","POTCAN","W41",1
"3055","POTCAN","W49",1
"3056","POTCAN","W51",1
"3057","POTCAN","W52",1
"3058","POTCAN","W56",1
"3059","POTCAN","W8",1
"3060","POTSIM","CB1146",0
"3061","POTSIM","CB1165",1
"3062","POTSIM","CB1188",1
"3063","POTSIM","CB200",1
"3064","PREALB","CB1146",1
"3065","PREALB","CB1165",1
"3066","PREALB","CB1187",1
"3067","PREALB","CB1188",1
"3068","PREALB","CB1189",1
"3069","PREALB","CB1190",1
"3070","PREALB","CB13",1
"3071","PREALB","CB50",1
"3072","PREALB","CB9",1
"3073","PREALB","W56",1
"3074","PREASP","CB9",1
"3075","PRERAC","CB1",1
"3076","PRERAC","CB10",1
"3077","PRERAC","CB111",1
"3078","PRERAC","CB1146",1
"3079","PRERAC","CB115",1
"3080","PRERAC","CB15",1
"3081","PRERAC","CB16",1
"3082","PRERAC","CB20",1
"3083","PRERAC","CB52",1
"3084","PRERAC","CB6",1
"3085","PRERAC","CB75",1
"3086","PRERAC","CB76",0
"3087","PRERAC","CB9",0
"3088","PRERAC","CB98",0
"3089","PRERAC","W8",1
"3090","PRUSER","CB1145",0
"3091","PRUSER","CB1146",0
"3092","PRUVIR","CB1145",0
"3093","PRUVIR","CB1165",1
"3094","PRUVIR","CB1189",1
"3095","PRUVUL","CB115",1
"3096","PRUVUL","CB27",1
"3097","PSEOBT","CB107",1
"3098","PSEOBT","CB200",0
"3099","PSEOBT","CB26",1
"3100","PSEOBT","CB57",1
"3101","PSEOBT","CB62",1
"3102","PTEAQU","CB1147",0
"3103","PTEAQU","CB1148",1
"3104","PTEAQU","CB1165",1
"3105","PTEAQU","CB1187",1
"3106","PTEAQU","CB1188",1
"3107","PTEAQU","CB14",1
"3108","PTEAQU","CB15",1
"3109","PTEAQU","CB199",1
"3110","PTEAQU","CB20",1
"3111","PTEAQU","CB64",1
"3112","PTEAQU","CB66",1
"3113","PTEAQU","CB75",1
"3114","PYCVIR","CB1",0
"3115","PYCVIR","CB10",1
"3116","PYCVIR","CB102",1
"3117","PYCVIR","CB1146",1
"3118","PYCVIR","CB1148",1
"3119","PYCVIR","CB117",0
"3120","PYCVIR","CB120",0
"3121","PYCVIR","CB13",0
"3122","PYCVIR","CB16",1
"3123","PYCVIR","CB179",0
"3124","PYCVIR","CB2",1
"3125","PYCVIR","CB20",1
"3126","PYCVIR","CB37",1
"3127","PYCVIR","CB5",1
"3128","PYCVIR","CB52",0
"3129","PYCVIR","CB53",0
"3130","PYCVIR","CB55",1
"3131","PYCVIR","CB56",0
"3132","PYCVIR","CB6",1
"3133","PYCVIR","CB73",0
"3134","PYCVIR","CB75",1
"3135","PYCVIR","CB76",0
"3136","PYCVIR","CB98",0
"3137","PYCVIR","W41",1
"3138","PYCVIR","W51",0
"3139","PYCVIR","W56",0
"3140","PYRAME","CB1148",1
"3141","QUEALB","CB1145",1
"3142","QUEMAC","CB102",0
"3143","QUEMAC","CB107",0
"3144","QUEMAC","CB111",0
"3145","QUEMAC","CB1145",1
"3146","QUEMAC","CB117",0
"3147","QUEMAC","CB1206",1
"3148","QUEMAC","CB13",1
"3149","QUEMAC","CB14",0
"3150","QUEMAC","CB15",0
"3151","QUEMAC","CB16",0
"3152","QUEMAC","CB170",0
"3153","QUEMAC","CB199",0
"3154","QUEMAC","CB20",0
"3155","QUEMAC","CB26",1
"3156","QUEMAC","CB27",0
"3157","QUEMAC","CB37",0
"3158","QUEMAC","CB5",0
"3159","QUEMAC","CB53",0
"3160","QUEMAC","CB54",0
"3161","QUEMAC","CB55",0
"3162","QUEMAC","CB57",0
"3163","QUEMAC","CB58",0
"3164","QUEMAC","CB6",1
"3165","QUEMAC","CB64",1
"3166","QUEMAC","CB66",1
"3167","QUEMAC","CB71",0
"3168","QUEMAC","CB74",1
"3169","QUEMAC","CB75",1
"3170","QUEMAC","CB98",0
"3171","QUEMAC","W20",1
"3172","QUEMAC","W58",1
"3173","RANFAS","CB1145",1
"3174","RATPIN","CB1",0
"3175","RATPIN","CB10",0
"3176","RATPIN","CB102",1
"3177","RATPIN","CB103",1
"3178","RATPIN","CB109",1
"3179","RATPIN","CB11",1
"3180","RATPIN","CB111",0
"3181","RATPIN","CB1146",1
"3182","RATPIN","CB1148",1
"3183","RATPIN","CB115",0
"3184","RATPIN","CB1163",0
"3185","RATPIN","CB117",0
"3186","RATPIN","CB118",0
"3187","RATPIN","CB1188",1
"3188","RATPIN","CB120",0
"3189","RATPIN","CB121",0
"3190","RATPIN","CB13",1
"3191","RATPIN","CB14",0
"3192","RATPIN","CB15",0
"3193","RATPIN","CB16",0
"3194","RATPIN","CB170",1
"3195","RATPIN","CB18",1
"3196","RATPIN","CB2",1
"3197","RATPIN","CB20",1
"3198","RATPIN","CB21",0
"3199","RATPIN","CB22",0
"3200","RATPIN","CB26",1
"3201","RATPIN","CB27",0
"3202","RATPIN","CB35",0
"3203","RATPIN","CB37",1
"3204","RATPIN","CB5",0
"3205","RATPIN","CB50",1
"3206","RATPIN","CB51",0
"3207","RATPIN","CB52",0
"3208","RATPIN","CB53",0
"3209","RATPIN","CB54",0
"3210","RATPIN","CB55",0
"3211","RATPIN","CB56",0
"3212","RATPIN","CB57",0
"3213","RATPIN","CB58",0
"3214","RATPIN","CB6",1
"3215","RATPIN","CB64",1
"3216","RATPIN","CB68",1
"3217","RATPIN","CB69",1
"3218","RATPIN","CB7",1
"3219","RATPIN","CB71",1
"3220","RATPIN","CB73",0
"3221","RATPIN","CB75",1
"3222","RATPIN","CB76",0
"3223","RATPIN","CB80",0
"3224","RATPIN","CB86",0
"3225","RATPIN","CB89",0
"3226","RATPIN","CB9",0
"3227","RATPIN","CB98",0
"3228","RATPIN","W10",0
"3229","RATPIN","W20",1
"3230","RATPIN","W30",1
"3231","RATPIN","W41",0
"3232","RATPIN","W45",0
"3233","RATPIN","W49",0
"3234","RATPIN","W51",0
"3235","RATPIN","W52",0
"3236","RATPIN","W56",0
"3237","RATPIN","W58",0
"3238","RATPIN","W8",0
"3239","RHUGLA","CB103",1
"3240","RHUGLA","CB11",0
"3241","RHUGLA","CB1145",1
"3242","RHUGLA","CB1162",1
"3243","RHUGLA","CB1163",1
"3244","RHUGLA","CB117",0
"3245","RHUGLA","CB1187",1
"3246","RHUGLA","CB1190",1
"3247","RHUGLA","CB1194",1
"3248","RHUGLA","CB120",0
"3249","RHUGLA","CB121",0
"3250","RHUGLA","CB13",1
"3251","RHUGLA","CB15",1
"3252","RHUGLA","CB16",0
"3253","RHUGLA","CB18",1
"3254","RHUGLA","CB20",0
"3255","RHUGLA","CB22",1
"3256","RHUGLA","CB26",1
"3257","RHUGLA","CB27",0
"3258","RHUGLA","CB35",0
"3259","RHUGLA","CB37",1
"3260","RHUGLA","CB5",0
"3261","RHUGLA","CB53",0
"3262","RHUGLA","CB54",0
"3263","RHUGLA","CB55",1
"3264","RHUGLA","CB57",0
"3265","RHUGLA","CB58",0
"3266","RHUGLA","CB6",1
"3267","RHUGLA","CB62",0
"3268","RHUGLA","CB66",0
"3269","RHUGLA","CB68",0
"3270","RHUGLA","CB69",0
"3271","RHUGLA","CB7",0
"3272","RHUGLA","CB74",0
"3273","RHUGLA","CB75",1
"3274","RHUGLA","CB76",0
"3275","RHUGLA","CB86",0
"3276","RHUGLA","CB89",1
"3277","RHUTYP","CB1165",1
"3278","RHUTYP","CB1189",1
"3279","RHUTYP","CB1194",1
"3280","RIBCYN","CB1157",1
"3281","RIBCYN","CB1187",0
"3282","RIBCYN","CB1189",0
"3283","ROSSPP","CB1",0
"3284","ROSSPP","CB10",0
"3285","ROSSPP","CB102",1
"3286","ROSSPP","CB103",0
"3287","ROSSPP","CB109",1
"3288","ROSSPP","CB11",0
"3289","ROSSPP","CB111",0
"3290","ROSSPP","CB1146",1
"3291","ROSSPP","CB1148",1
"3292","ROSSPP","CB1157",1
"3293","ROSSPP","CB1162",1
"3294","ROSSPP","CB1163",1
"3295","ROSSPP","CB1165",1
"3296","ROSSPP","CB117",0
"3297","ROSSPP","CB118",0
"3298","ROSSPP","CB1187",1
"3299","ROSSPP","CB1188",1
"3300","ROSSPP","CB1189",1
"3301","ROSSPP","CB1190",1
"3302","ROSSPP","CB1194",1
"3303","ROSSPP","CB12",0
"3304","ROSSPP","CB120",0
"3305","ROSSPP","CB121",1
"3306","ROSSPP","CB14",0
"3307","ROSSPP","CB15",0
"3308","ROSSPP","CB16",0
"3309","ROSSPP","CB170",1
"3310","ROSSPP","CB175",1
"3311","ROSSPP","CB18",1
"3312","ROSSPP","CB20",1
"3313","ROSSPP","CB200",0
"3314","ROSSPP","CB21",0
"3315","ROSSPP","CB26",0
"3316","ROSSPP","CB27",0
"3317","ROSSPP","CB30",0
"3318","ROSSPP","CB35",0
"3319","ROSSPP","CB50",0
"3320","ROSSPP","CB51",0
"3321","ROSSPP","CB53",0
"3322","ROSSPP","CB54",0
"3323","ROSSPP","CB55",0
"3324","ROSSPP","CB56",0
"3325","ROSSPP","CB57",0
"3326","ROSSPP","CB58",0
"3327","ROSSPP","CB6",0
"3328","ROSSPP","CB62",1
"3329","ROSSPP","CB64",1
"3330","ROSSPP","CB66",0
"3331","ROSSPP","CB68",1
"3332","ROSSPP","CB69",0
"3333","ROSSPP","CB7",0
"3334","ROSSPP","CB71",0
"3335","ROSSPP","CB74",1
"3336","ROSSPP","CB75",1
"3337","ROSSPP","CB76",0
"3338","ROSSPP","CB80",0
"3339","ROSSPP","CB89",0
"3340","ROSSPP","CB9",0
"3341","ROSSPP","CB98",0
"3342","ROSSPP","W10",0
"3343","ROSSPP","W20",0
"3344","ROSSPP","W30",0
"3345","ROSSPP","W41",0
"3346","ROSSPP","W45",0
"3347","ROSSPP","W49",0
"3348","ROSSPP","W51",0
"3349","ROSSPP","W52",0
"3350","ROSSPP","W56",0
"3351","ROSSPP","W58",0
"3352","ROSSPP","W8",0
"3353","RUBALL","CB1163",1
"3354","RUBALL","CB1187",1
"3355","RUBALL","CB1188",1
"3356","RUBHIS","CB1165",1
"3357","RUBIDA","CB1148",1
"3358","RUBIDA","CB1162",1
"3359","RUBIDA","CB1187",1
"3360","RUBIDA","CB1206",0
"3361","RUBOCC","W30",0
"3362","RUBSPP","W20",1
"3363","RUDHIR","CB1",1
"3364","RUDHIR","CB10",1
"3365","RUDHIR","CB102",1
"3366","RUDHIR","CB109",1
"3367","RUDHIR","CB1148",1
"3368","RUDHIR","CB115",0
"3369","RUDHIR","CB1157",1
